"lat","lng","name"
53.89997744,27.56662716,"Minsk"
50.44599911,3.939003561,"Mons"
50.96400317,5.483997561,"Hasselt"
49.68330313,5.816700472,"Arlon"
51.02999758,3.700021931,"Gent"
50.62999615,5.580010537,"Liege"
51.22037355,3.230024779,"Brugge"
50.47039349,4.870028034,"Namur"
50.42039654,4.450001992,"Charleroi"
51.22037355,4.415017048,"Antwerpen"
50.83331708,4.333316608,"Brussels"
17.15599807,-89.06100252,"El Cayo"
18.39799811,-88.3880005,"Corozal"
16.97003522,-88.22000045,"Dangriga"
17.49871096,-88.18837447,"Belize City"
18.09043194,-88.5599797,"Orange Walk"
16.1003467,-88.81001612,"Punta Gorda"
17.25203351,-88.767073,"Belmopan"
6.615000092,1.715004457,"Lokossa"
11.13036582,2.940016641,"Kandi"
6.360372741,2.089991006,"Ouidah"
7.190399596,1.98999711,"Abomey"
10.32041526,1.389982054,"Natitingou"
9.700427265,1.680041869,"Djougou"
9.340009988,2.620036172,"Parakou"
6.483310973,2.616625528,"Porto-Novo"
6.400008564,2.519990599,"Cotonou"
32.29419029,-64.78393742,"Hamilton"
27.3833011,89.51670065,"Paro"
27.63330305,89.83330266,"Punakha"
27.43329603,89.91669667,"Wangdue Prodrang"
27.47298586,89.63901404,"Thimphu"
-17.55000242,-65.83997115,"Punata"
-17.58999998,-65.9299915,"Cliza"
-17.39998574,-66.27999597,"Quillacollo"
-16.87004393,-64.78001001,"Puerto Villarroel"
-19.18003213,-64.91994979,"Tarabuco"
-10.82999917,-65.4099974,"Guayaramerin"
-13.7600012,-65.57996118,"Santa Ana"
-13.58001219,-63.58005742,"Baures"
-17.33001585,-67.72998499,"Sica Sica"
-14.46001015,-67.55999536,"Rurrenabaque"
-15.79000649,-68.66005742,"Sorata"
-16.08332192,-68.66656865,"Achacachi"
-16.65000568,-68.2999502,"Viacha"
-16.98001137,-67.22001612,"Quime"
-18.42002684,-66.63999984,"Llallagua"
-18.46999795,-66.57002995,"Uncia"
-20.46000568,-66.82998824,"Uyuni"
-20.76655027,-67.7833409,"Villa Martin"
-19.55995726,-65.45002079,"Betanzos"
-17.36003986,-63.40001673,"Portachuelo"
-18.18004148,-63.77001998,"Samaipata"
-20.45003213,-63.52998295,"Cuevo"
-17.39998574,-63.72999658,"San Carlos"
-21.47994342,-64.77001062,"San Lorenzo"
-21.53001788,-64.18999435,"Entre Rios"
-18.18954995,-65.18001144,"Aiquile"
-19.29961139,-64.30996118,"Padilla"
-20.63958128,-65.20998377,"Camargo"
-14.30958006,-67.37000696,"Reyes"
-14.81962645,-66.84996118,"San Borja"
-13.2600834,-64.05276758,"Magdalena"
-13.28959064,-64.70998845,"San Ramon"
-12.49961302,-68.66656865,"Puerto Heath"
-17.5996118,-69.46659733,"Charana"
-15.49958494,-69.16666732,"Puerto Acosta"
-14.71958087,-68.41999455,"Apolo"
-16.18962034,-67.72001144,"Coroico"
-17.1696122,-68.44996688,"Coro Coro"
-19.01626951,-68.38327844,"Sabaya"
-18.89958413,-66.77999129,"Challapata"
-19.84960366,-68.25003076,"Llica"
-19.56956907,-65.75002832,"Potosi"
-22.07959674,-65.5999858,"Villazon"
-21.43958413,-65.72000431,"Tupiza"
-17.34960122,-63.26002527,"Montero"
-13.68295164,-61.86662195,"Piso Firme"
-18.3295414,-59.75998051,"Robore"
-17.77960081,-57.77002446,"Puerto Quijarro"
-16.36960936,-60.96001062,"San Ignacio"
-15.69957273,-63.07998458,"Ascension"
-16.28961424,-62.50001998,"San Javier"
-16.77950682,-60.6799502,"San Rafael"
-18.48958331,-64.10999923,"Vallegrande"
-18.94955524,-57.8499679,"Puerto Suarez"
-19.79958087,-63.2199502,"Charagua"
-21.24956989,-63.50001062,"Villamontes"
-22.72958291,-64.34998458,"Bermejo"
-17.41001097,-66.16997685,"Cochabamba"
-17.97995034,-67.12999577,"Oruro"
-20.05000486,-63.51998356,"Camiri"
-11.03334593,-68.73330876,"Cobija"
-16.35999754,-58.42001062,"San Matias"
-17.85003579,-60.77999577,"San José"
-14.83337238,-64.89997685,"Trinidad"
-21.51668537,-64.749986,"Tarija"
-19.04097085,-65.25951563,"Sucre"
-10.98301308,-66.10000696,"Riberalta"
-16.49797361,-68.14998519,"La Paz"
-17.75391762,-63.22599634,"Santa Cruz"
44.21997398,17.91998083,"Zenica"
43.35049217,17.82003861,"Mostar"
44.5504706,18.6800378,"Tuzla"
44.98039268,16.70000362,"Prijedor"
44.78040489,17.17997432,"Banja Luka"
43.8500224,18.38300167,"Sarajevo"
-24.377004,26.15200256,"Mochudi"
-21.69961994,21.63996049,"Ghanzi"
-24.16959837,21.83002641,"Lokhwabe"
-23.96961058,21.87002397,"Lehututu"
-26.00948606,22.40001745,"Tshabong"
-20.15961058,22.45996212,"Tsau"
-19.66961465,22.26999955,"Nokaneng"
-18.29956907,21.8000024,"Mohembo"
-19.98959511,23.42000688,"Maun"
-17.80957314,25.15003048,"Kasane"
-20.20947833,26.19001868,"Nata"
-21.17954832,24.88002112,"Mopipi"
-22.55961912,27.13001298,"Palapye"
-25.2196118,25.68002397,"Lobatse"
-24.96960122,25.33999304,"Kanye"
-24.3999719,25.5100085,"Molepolole"
-21.17003986,27.50001623,"Francistown"
-23.09999957,26.82000606,"Mahalapye"
-22.39001707,26.71003861,"Serowe"
-24.64631346,25.91194779,"Gaborone"
-5.809995505,-46.14998438,"Grajau"
-5.250029685,-44.51998051,"Presidente Dutra"
-3.400013409,-44.36001611,"Itapecuru Mirim"
-2.549987774,-44.06998214,"Sao Jose de Ribamar"
-3.659997539,-45.39003076,"Santa Ines"
-2.940041485,-44.26002222,"Rosario"
-5.114999167,-42.84496647,"Timon"
-1.190019105,-47.17999903,"Capanema"
-1.949972718,-50.81998356,"Portel"
-5.120011781,-49.30002466,"Itupiranga"
-11.64002724,-61.20999536,"Pimenta Bueno"
-22.53000853,-55.7299681,"Ponta Pora"
-21.610013,-55.18002751,"Maracaju"
-21.47994342,-56.15001998,"Jardim"
-20.79001137,-51.72000615,"Tres Lagoas"
-18.78000486,-42.95002466,"Guanhaes"
-21.53001788,-42.64004358,"Leopoldina"
-19.98003497,-43.8500214,"Nova Lima"
-22.22000161,-45.94002303,"Pouso Alegre"
-20.06003009,-44.57002914,"Itauna"
-19.79002073,-42.13999658,"Caratinga"
-18.23998615,-43.60998438,"Diamantina"
-17.83995888,-40.35002832,"Nanuque"
-21.22001097,-43.77000045,"Barbacena"
-21.78002846,-46.56998458,"Pocos de Caldas"
-21.29003253,-46.7099502,"Guaxupe"
-21.1300423,-44.24999699,"Sao Joao del Rei"
-21.1300423,-42.38998132,"Muriae"
-20.71001626,-46.60998214,"Passos"
-20.6700187,-43.78999923,"Conselheiro Lafaiete"
-20.46000568,-45.43002832,"Formiga"
-20.03000608,-48.94002079,"Frutal"
-19.72997272,-50.2000214,"Iturama"
-18.97001911,-49.45998906,"Ituiutaba"
-18.64001341,-48.19998845,"Araguari"
-16.17003497,-40.70000696,"Almenara"
-15.65001504,-56.14002059,"Varzea Grande"
-16.0500423,-57.51001449,"Cáceres"
-30.88004148,-55.53000615,"Santana do Livramento"
-29.91999673,-51.17998743,"Canoas"
-30.38002033,-56.45994938,"Quarai"
-33.52003538,-53.36998295,"Santa Vitoria do Palmar"
-31.36998574,-51.98001611,"Sao Lourenco do Sul"
-29.36003091,-50.81001001,"Canela"
-30.32002399,-54.32002832,"Sao Gabriel"
-30.25000242,-54.92001754,"Rosario do Sul"
-30.02996417,-52.90998519,"Cachoeira do Sul"
-29.87999917,-50.26999129,"Osorio"
-29.71003538,-52.44003972,"Santa Cruz do Sul"
-28.41001137,-54.95998926,"Sao Luiz Gonzaga"
-28.30004393,-54.28003076,"Santo Angelo"
-28.2900187,-52.80004358,"Carazinho"
-27.63000731,-52.26999841,"Erechim"
-24.08996499,-54.2699797,"Guaira"
-26.47999998,-51.99998906,"Palmas"
-23.41000649,-51.43004968,"Arapongas"
-25.52787556,-48.53445345,"Paranagua"
-25.57002968,-49.18000615,"Sao Jose dos Pinhais"
-25.38001544,-51.48002079,"Guarapuava"
-26.10002317,-49.79002059,"Rio Negro"
-23.54999795,-51.4700214,"Apucarana"
-25.76004393,-49.72999841,"Lapa"
-25.47003579,-50.65996749,"Irati"
-24.79002562,-50.00998132,"Castro"
-24.32995034,-50.61999577,"Telemaco Borba"
-23.15994424,-49.97998316,"Jacarezinho"
-27.23003172,-52.03001306,"Concordia"
-26.9200248,-49.0899858,"Blumenau"
-27.12998615,-48.9300214,"Brusque"
-28.94000486,-49.49998661,"Ararangua"
-26.47999998,-49.09998519,"Jaragua do Sul"
-28.48003294,-49.02001591,"Tubarao"
-28.48003294,-48.77997888,"Laguna"
-27.17003538,-51.4999679,"Joacaba"
-26.77000812,-51.02002303,"Cacador"
-26.17996662,-50.4000092,"Canoinhas"
-2.89999225,-40.85002364,"Camocim"
-4.940022767,-37.97999211,"Russas"
-3.690021547,-40.35002832,"Sobral"
-6.359987774,-39.29998906,"Iguatu"
-4.969995098,-39.02000615,"Quixada"
-4.35003294,-39.30998845,"Caninde"
-4.820030091,-42.18001998,"Campo Maior"
-4.250039043,-42.29998682,"Barras"
-9.48000405,-35.83996769,"Rio Largo"
-9.416597067,-36.61663863,"Palmeira dos Indios"
-16.28000242,-39.0299797,"Santa Cruz Cabralia"
-9.330659161,-38.26565943,"Paulo Afonso"
-14.20999957,-41.67002527,"Brumado"
-13.5299894,-39.96999984,"Jaguaquara"
-15.24998777,-40.24998275,"Itapetinga"
-14.30001992,-39.33001306,"Ubaitaba"
-20.85000771,-41.12998071,"Cachoeiro de Itapemirim"
-22.56003253,-44.1699502,"Barra Mansa"
-22.74002155,-43.46996708,"Nova Iguacu"
-22.76999388,-43.30997685,"Duque de Caxias"
-22.90001178,-43.09998967,"Niteroi"
-22.88998655,-42.03997685,"Cabo Frio"
-22.37999184,-41.78999211,"Macae"
-21.41002521,-42.19996708,"Miracema"
-5.650005271,-37.80000309,"Apodi"
-6.219996319,-36.02998194,"Santa Cruz"
-17.73004311,-49.10998458,"Morrinhos"
-15.30331785,-49.60519983,"Ceres"
-18.18004148,-47.9500037,"Catalao"
-16.76999835,-47.61002446,"Cristalina"
-16.65000568,-49.49998661,"Trindade"
-16.45001788,-51.12999048,"Ipora"
-16.35999754,-49.49998661,"Inhumas"
-16.01996662,-49.80996769,"Itaberai"
-23.65283405,-46.52781661,"Santo Andre"
-22.91995888,-45.47002588,"Pindamonhangaba"
-22.40996417,-47.56002751,"Rio Claro"
-22.97003335,-49.86998987,"Ourinhos"
-24.17998533,-46.80002222,"Itanhaem"
-21.25003497,-48.32998051,"Jaboticabal"
-22.95003457,-46.5499858,"Braganca Paulista"
-23.19999347,-46.8799915,"Jundiai"
-23.19999347,-45.87994918,"Sao Jose dos Campos"
-22.81996499,-45.18999129,"Guaratingueta"
-21.99004148,-47.42998377,"Pirassununga"
-22.74994342,-47.32998987,"Americana"
-22.70999754,-47.63999679,"Piracicaba"
-21.98001626,-46.78999699,"Sao Joao da Boa Vista"
-22.02001382,-47.88998153,"Sao Carlos"
-21.92999347,-50.5199502,"Tupa"
-21.41002521,-50.08000289,"Penapolis"
-22.12000771,-51.39000045,"Presidente Prudente"
-24.49004393,-47.83998458,"Registro"
-23.35001015,-47.8600092,"Tatui"
-23.1100248,-48.9300214,"Avare"
-22.22000161,-49.65997685,"Garca"
-21.14001585,-48.97996668,"Catanduva"
-20.89000527,-47.58999984,"Batatais"
-20.55002602,-48.58001693,"Barretos"
-22.21002806,-49.95001083,"Marilia"
-23.26004148,-47.30001754,"Itu"
-23.58999551,-48.03999821,"Itapetininga"
-8.110010153,-35.02004358,"Jaboatao"
-7.999991029,-34.8499506,"Olinda"
-8.289999167,-35.02999129,"Cabo de Santo Agostinho"
-7.840000795,-35.26000309,"Carpina"
-8.420017071,-37.06999597,"Arcoverde"
-3.289580873,-60.6199797,"Manacapuru"
-3.389626446,-57.72002751,"Maues"
-4.569606101,-44.67002303,"Pedreiras"
-4.479585756,-43.8799679,"Codo"
-4.12958128,-44.15000309,"Coroata"
-3.739527569,-43.35999964,"Chapadinha"
-2.519602032,-45.0899974,"Pinheiro"
-5.509600404,-45.25996118,"Barra do Corda"
-3.209585756,-45.00000289,"Viana"
-6.039542217,-44.2399976,"Colinas"
-1.196478659,-46.14001083,"Viseu"
-1.74962319,-47.09000452,"Capitao Poco"
-1.28959959,-47.93003076,"Castanhal"
-0.609486065,-47.33998926,"Salinopolis"
-1.939585756,-54.78999964,"Alenquer"
-1.759596742,-55.86998539,"Oriximina"
-7.100614401,-49.94804712,"Xinguara"
-4.599578431,-49.38996749,"Jacundá"
-3.82959959,-54.02999435,"Uruara"
-3.199612204,-52.21000208,"Altamira"
-2.959575176,-47.49000594,"Paragominas"
-2.239619121,-49.509986,"Cameta"
-11.73020262,-61.78063237,"Rolim de Moura"
-9.939614239,-63.07998458,"Ariquemes"
-9.69539142,-65.35971623,"Abuna"
-6.319576804,-47.41998438,"Tocantinopolis"
-11.71960895,-49.05998763,"Gurupi"
-20.46961749,-55.79001611,"Aquidauana"
-19.6795882,-51.20001205,"Paranaiba"
-19.44962807,-44.24999699,"Sete Lagoas"
-20.14953367,-44.89998316,"Divinopolis"
-19.4796004,-42.51999923,"Ipatinga"
-19.5795943,-46.95001306,"Araxa"
-21.24956989,-45.0099506,"Lavras"
-21.11960366,-42.95002466,"Uba"
-20.88959186,-45.2799858,"Campo Belo"
-20.40962116,-42.8999502,"Ponte Nova"
-18.75959267,-44.429986,"Curvelo"
-17.19958453,-46.86999211,"Paracatu"
-17.10961587,-43.81004968,"Bocaiuva"
-16.85960529,-42.06994918,"Aracuai"
-15.79961831,-43.30997685,"Janauba"
-11.3995768,-59.50002222,"Juina"
-15.87961342,-52.25999903,"Barra do Garcas"
-15.21960203,-59.3499797,"Pontes e Lacerda"
-15.06958535,-57.19000818,"Barra do Bugres"
-16.4694999,-54.63998295,"Rondonopolis"
-29.76961831,-57.08998845,"Uruguaiana"
-28.65960854,-56.00997685,"Sao Borja"
-29.70962197,-51.13998987,"Novo Hamburgo"
-32.04947915,-52.12000757,"Rio Grande"
-30.83963051,-51.81000065,"Camaqua"
-29.1694999,-51.51996668,"Bento Goncalves"
-28.49961831,-50.94000208,"Vacaria"
-28.38954751,-53.91994938,"Ijui"
-27.86952757,-54.4599681,"Santa Rosa"
-23.4095414,-51.92996749,"Maringa"
-24.95957599,-53.46002914,"Cascavel"
-24.04960569,-52.41998926,"Campo Murao"
-25.52346922,-54.52998967,"Foz do Iguacu"
-26.23960122,-48.59998987,"Sao Francisco do Sul"
-26.23960122,-51.07996769,"Porto Uniao"
-26.89961261,-48.68001083,"Itajai"
-28.22960895,-48.66001205,"Imbituba"
-27.80958291,-50.30998885,"Lajes"
-3.119513734,-40.83999841,"Granja"
-7.229598776,-39.42000757,"Crato"
-3.499542217,-39.58002364,"Itapipoca"
-3.399548321,-39.04003076,"Paracuru"
-2.889605287,-40.11999068,"Acarau"
-5.999492982,-40.31003076,"Taua"
-5.165590394,-40.66600387,"Crateus"
-4.329569073,-38.87998885,"Baturite"
-4.319595521,-40.72005742,"Ipu"
-6.769575176,-43.0299681,"Floriano"
-4.269572735,-41.78999211,"Piripiri"
-10.26961994,-36.58002588,"Penedo"
